ENABLE,PDCAPREFIX,TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,ENVIRONMENT,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,PARAMETER,COF
1,3188,SOC,DUMP-AMX-PV1-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3189,SOC,DUMP-AMX-PV1-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3190,SOC,DUMP-AMX-PV1-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3191,SOC,DUMP-AMX-PV1-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3192,SOC,DUMP-AMX-PV1-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
1,3193,SOC,FIXTURESIGNAL_SETFANSPEED_0,,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,,1
1,3194,SOC,SET-RESET-MLB,,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,,1
1,3195,SOC,DUMP-PHIGH-PCORE-STATE,,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3196,SOC,DUMP-PHIGH-ECORE-STATE,,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3197,SOC,DUMP-PHIGH-TEMP,,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3198,SOC,DUMP-PHIGH-PROW-HAMMER,,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3199,SOC,DUMP-PHIGH-PROW-HAMMER,,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3200,SOC,SET-PHIGH-PA2DDR,,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3201,SOC,DUMP-PHIGH-PROW-HAMMER,,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3202,SOC,DUMP-PHIGH-NOM-SOCPERF,,show socperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3203,SOC,DUMP-PHIGH-NOM-DCSPERF,,show dcsperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3204,SOC,DUMP-PHIGH-PMU,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3205,SOC,SET-PHIGH-VDDR1V1,,set pmu -vdd2=1040,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3206,SOC,SET-PHIGH-VDDSOC-UPLIFT,,soc_perf_state_entry_5e l@ 26000000 + soc_perf_state_entry_5e l!,60,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3207,SOC,DUMP-PHIGH-PMU-2,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3208,SOC,RBM-PHIGH,,rbm-phigh -tout 300,400,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,120,x,,1
1,3209,SOC,DUMP-PHIGH-TEMPLOG,,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3210,SOC,DUMP-PHIGH-L2-DECODE,,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3211,SOC,DUMP-PHIGH-MAX-TEMP,,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3212,SOC,DUMP-PHIGH-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3213,SOC,DUMP-PHIGH-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3214,SOC,DUMP-PHIGH-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3215,SOC,DUMP-PHIGH-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3216,SOC,DUMP-PHIGH-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
1,3217,SOC,FIXTURESIGNAL_SETFANSPEED_0,,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,,1
1,3218,SOC,SET-RESET-MLB,,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,,1
1,3219,SOC,DUMP-PHIGH-ANE-PCORE-STATE,,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3220,SOC,DUMP-PHIGH-ANE-ECORE-STATE,,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3221,SOC,DUMP-PHIGH-ANE-TEMP,,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3222,SOC,DUMP-PHIGH-ANE-PROW-HAMMER,,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3223,SOC,DUMP-PHIGH-ANE-PROW-HAMMER,,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3224,SOC,SET-PHIGH-ANE-PA2DDR,,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3225,SOC,DUMP-PHIGH-ANE-PROW-HAMMER,,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3226,SOC,DUMP-PHIGH-ANE-NOM-SOCPERF,,show socperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3227,SOC,DUMP-PHIGH-ANE-NOM-DCSPERF,,show dcsperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3228,SOC,DUMP-PHIGH-ANE-PMU,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3229,SOC,SET-PHIGH-ANE-VDDR1V1,,set pmu -vdd2=1040,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3230,SOC,SET-PHIGH-ANE-VDDSOC-UPLIFT,,soc_perf_state_entry_5e l@ 26000000 + soc_perf_state_entry_5e l!,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3231,SOC,DUMP-PHIGH-ANE-PMU-2,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3232,SOC,RBM-PHIGH-ANE,,rbm-phigh-ane -tout 300,400,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,,1
1,3233,SOC,DUMP-PHIGH-ANE-TEMPLOG,,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3234,SOC,DUMP-PHIGH-ANE-L2-DECODE,,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3235,SOC,DUMP-PHIGH-ANE-MAX-TEMP,,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3236,SOC,DUMP-PHIGH-ANE-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3237,SOC,DUMP-PHIGH-ANE-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3238,SOC,DUMP-PHIGH-ANE-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3239,SOC,DUMP-PHIGH-ANE-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3240,SOC,DUMP-PHIGH-ANE-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
1,3241,SOC,FIXTURESIGNAL_SETFANSPEED_100,,FIXTURESIGNAL_SETFANSPEED_100,60,Rush,setfanspeed,0,,,,xVT,AAB,,,,1
1,3242,SOC,SET-RESET-MLB,,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,,1
1,3243,SOC,DUMP-ROW-HAMMER-PCORE-STATE,,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3244,SOC,DUMP-ROW-HAMMER-ECORE-STATE,,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3245,SOC,DUMP-ROW-HAMMER-TEMP,,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3246,SOC,DUMP-ROW-HAMMER-PROW-HAMMER,,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3247,SOC,DUMP-ROW-HAMMER-PROW-HAMMER,,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3248,SOC,SET-ROW-HAMMER-PA2DDR,,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3249,SOC,DUMP-ROW-HAMMER-PROW-HAMMER,,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3250,SOC,DUMP-NOM-SOCPERF,,show socperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3251,SOC,DUMP-NOM-DCSPERF,,show dcsperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3252,SOC,DUMP-ROW-HAMMER-PMU,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3253,SOC,SET-ROW-HAMMER-VDDR1V1,,set pmu -vdd2=1040,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3254,SOC,SET-ROW-HAMMER-VDDSOC-UPLIFT,,soc_perf_state_entry_5e l@ 26000000 + soc_perf_state_entry_5e l!,60,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3255,SOC,DUMP-ROW-HAMMER-PMU-2,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3256,SOC,RBM-ROW-HAMMER,,rbm-row-hammer-test -tout 300,400,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,,1
1,3257,SOC,DUMP-ROW-HAMMER-TEMPLOG,,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3258,SOC,DUMP-ROW-HAMMER-L2-DECODE,,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3259,SOC,DUMP-ROW-HAMMER-MAX-TEMP,,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3260,SOC,DUMP-ROW-HAMMER-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3261,SOC,DUMP-ROW-HAMMER-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3262,SOC,DUMP-ROW-HAMMER-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3263,SOC,DUMP-ROW-HAMMER-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3264,SOC,DUMP-ROW-HAMMER-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
1,3265,SOC,FIXTURESIGNAL_SETFANSPEED_0,,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,,1
1,3266,SOC,SET-RESET-MLB,,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,,1
1,3267,SOC,DUMP-SRAM-VIRUS-STATE,,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3268,SOC,DUMP-SRAM-VIRUS-ECORE-STATE,,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3269,SOC,DUMP-SRAM-VIRUS-TEMP,,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3270,SOC,DUMP-SRAM-VIRUS-PROW-HAMMER,,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3271,SOC,DUMP-SRAM-VIRUS-PROW-HAMMER,,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3272,SOC,SET-SRAM-VIRUS-PA2DDR,,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3273,SOC,DUMP-SRAM-VIRUS-PROW-HAMMER,,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3274,SOC,DUMP-SRAM-VIRUS-SOCPERF,,show socperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3275,SOC,DUMP-SRAM-VIRUS-DCSPERF,,show dcsperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3276,SOC,DUMP-SRAM-VIRUS-PMU,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3277,SOC,SET-SRAM-VIRUS-VDDR1V1,,set pmu -vdd2=1040,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3278,SOC,SET-SRAM-VIRUS-VDDSOC-UPLIFT,,soc_perf_state_entry_5e l@ 26000000 + soc_perf_state_entry_5e l!,60,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3279,SOC,DUMP-SRAM-VIRUS-PMU-2,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3280,SOC,RBM-SRAM-VIRUS,,rbm-sram-virus -tout 300,400,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,,1
1,3281,SOC,DUMP-SRAM-VIRUS-TEMPLOG,,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3282,SOC,DUMP-SRAM-VIRUS-L2-DECODE,,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3283,SOC,DUMP-SRAM-VIRUS-MAX-TEMP,,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3284,SOC,DUMP-SRAM-VIRUS-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3285,SOC,DUMP-SRAM-VIRUS-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3286,SOC,DUMP-SRAM-VIRUS-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3287,SOC,DUMP-SRAM-VIRUS-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3288,SOC,DUMP-SRAM-VIRUS-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
1,3289,SOC,FIXTURESIGNAL_SETFANSPEED_0,,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,,1
1,3290,SOC,SET-RESET-MLB,,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,,1
1,3291,SOC,DUMP-PLVCC-STATE,,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3292,SOC,DUMP-PLVCC-ECORE-STATE,,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3293,SOC,DUMP-PLVCC-TEMP,,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3294,SOC,DUMP PLVCC-PROW-HAMMER,,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3295,SOC,DUMP-PLVCC-PROW-HAMMER,,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3296,SOC,SET-PLVCC-PA2DDR,,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3297,SOC,DUMP-PLVCC-PROW-HAMMER,,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3298,SOC,DUMP-PLVCC-SOCPERF,,show socperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3299,SOC,DUMP-PLVCC-DCSPERF,,show dcsperfstate,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3300,SOC,DUMP-PLVCC-PMU,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3301,SOC,SET-PLVCC-VDDR1V1,,set pmu -vdd2=1040,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3302,SOC,SET-PLVCC-VDDSOC-UPLIFT,,soc_perf_state_entry_5e l@ 26000000 + soc_perf_state_entry_5e l!,60,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3303,SOC,DUMP-PLVCC-PMU-2,,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3304,SOC,RBM-PLVCC,,rbm-plvcc -tout 300,400,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,,1
1,3305,SOC,DUMP-PLVCC-TEMPLOG,,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3306,SOC,DUMP-PLVCC-L2-DECODE,,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3307,SOC,DUMP-PLVCC-MAX-TEMP,,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3308,SOC,DUMP-PLVCC-TEMP-EVENT,,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3309,SOC,DUMP-PLVCC-LOG,,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3310,SOC,DUMP-PLVCC-APSC-LOG,,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3311,SOC,DUMP-PLVCC-MTQ,,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,,1
1,3312,SOC,DUMP-PLVCC-RBMS,,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,,1
